time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2016-01-22T00:00+00:00,5,1.0,20,,20,,20,3.0,20,0.0,20,0.0,20,10.0,20,0.0,,0.0,,,20,2.1,20,2.8,20,2.7,20,2.5,20,4.0,20,8.0,20,32.0,20,7.0,20,7.0,20,7.0,20,7.0,20,0.0,,0.0,,0.0,,941.9,20,941.3,20,942.2,20,941.8,20,0.0,,0.0,,,,,,,,,,89,20,68,20,82,20,80,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,3.0,20,,40.0,20,1.0,20,8000.0,20,12000.0,20,12000.0,20,7.2,20,0.0,,-12.6,20,-5.2,20,-8.3,20,-4.3,20,-13.6,20,-9.0,20,,20,1.0,20,1.0,20,1.0,20,1.0,20,2124.0,20,9643
2016-01-22T00:00+00:00,37,,20,,20,,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,,0.0,,745.0,20,2.1,20,3.3,20,2.7,20,2.7,20,0.0,20,8.0,20,12.0,20,3.0,20,3.0,20,3.0,20,4.4,20,0.0,,0.0,,0.0,,1003.3,20,1003.1,20,1003.2,20,1003.2,20,0.0,,1.0,,,,,,,,,,89,20,65,20,81,20,78,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,12000.0,20,15000.0,20,12000.0,20,8.4,20,0.0,,-12.6,20,-2.5,20,-8.0,20,-2.2,20,-13.1,20,-7.7,20,-15.7,20,0.0,20,1.0,20,1.0,20,0.6,20,1433.0,20,2207
2016-01-22T00:00+00:00,20,,20,,20,,20,,20,,20,,20,,20,,,,,799.0,20,1.7,20,3.5,20,2.6,20,2.6,20,0.0,20,0.0,20,0.0,20,,20,,20,,20,3.4,20,,,,,,,913.0,20,912.3,20,913.7,20,913.0,20,,,,,,,,,,,,,87,20,72,20,88,20,82,20,0.6,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,6.5,20,,,-14.9,20,-3.0,20,-9.6,20,-0.8,20,-17.4,20,-9.1,20,,20,0.0,20,0.0,20,0.0,20,0.0,20,38.0,20,11603
2016-01-22T00:00+00:00,71,2.0,20,,20,,20,10.0,20,0.0,20,0.0,20,33.0,20,0.0,,0.0,,623.0,20,3.0,20,3.4,20,2.9,20,3.1,20,0.0,20,20.0,20,8.0,20,6.0,20,6.0,20,6.0,20,4.7,20,0.0,,0.0,,0.0,,907.5,20,908.0,20,908.8,20,908.1,20,0.0,,0.0,,,,,,,,,,91,20,71,20,88,20,83,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,2.0,20,,2.0,20,-1.0,20,3000.0,20,30000.0,20,20000.0,20,5.0,20,0.0,,-8.3,20,-3.4,20,-8.2,20,-3.0,20,-10.8,20,-6.9,20,-12.1,20,0.0,20,2.0,20,1.0,20,1.0,20,1417.0,20,18805
2016-01-22T00:00+00:00,43,,20,,20,,20,,20,,20,,20,,20,,,,,603.0,20,1.7,20,2.5,20,2.2,20,2.1,20,4.0,20,4.0,20,4.0,20,,20,,20,,20,3.9,20,,,,,,,872.0,20,872.3,20,873.5,20,872.6,20,,,,,,,,,,,,,71,20,52,20,70,20,64,20,-1,,20,,20,,20,20,-1,20,-1,20,,,20,,16.0,20,,20,,20,,20,,20,4.3,20,,,-12.4,20,-3.1,20,-8.7,20,-2.2,20,-13.1,20,-7.7,20,-15.3,20,1.0,20,1.0,20,1.0,20,1.0,20,1149.0,20,15344
2016-01-22T00:00+00:00,15,,20,,20,,20,,20,,20,,20,,20,,,,,746.0,20,3.8,20,4.3,20,4.5,20,4.2,20,0.0,20,24.0,20,16.0,20,,20,,20,,20,5.6,20,,,,,,,976.7,20,976.3,20,977.0,20,976.7,20,,,,,,,,,,,,,89,20,66,20,94,20,83,20,3.6,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,7.1,20,,,-4.9,20,0.8,20,-3.3,20,1.5,20,-5.8,20,-2.2,20,-9.5,20,0.0,20,1.0,20,1.0,20,0.6,20,2112.0,20,11104
2016-01-23T00:00+00:00,8,1.0,20,1.0,20,1.0,20,10.0,20,6.0,20,9.0,20,83.0,20,0.0,,0.0,,215.0,20,2.6,20,4.2,20,4.1,20,3.6,20,32.0,20,16.0,20,0.0,20,3.0,20,7.0,20,7.0,20,4.5,20,0.0,,0.0,,0.0,,999.0,20,998.5,20,999.8,20,999.1,20,1.0,,0.0,,,,,,,,,,90,20,87,20,91,20,89,20,0.2,2.0,20,0.0,20,2.0,20,20,-1,20,0.2,20,,0.0,20,,-1.0,20,-1.0,20,2000.0,20,2000.0,20,2000.0,20,0.0,20,0.0,,-10.1,20,-3.2,20,-4.2,20,-2.6,20,-10.6,20,-6.6,20,,20,1.0,20,1.0,20,0.0,20,0.6,20,1553.0,20,19204
2016-01-23T00:00+00:00,66,2.0,20,1.0,20,0.0,20,10.0,20,8.0,20,3.0,20,70.0,20,0.0,,0.0,,398.0,20,3.8,20,3.3,20,3.1,20,3.4,20,20.0,20,4.0,20,16.0,20,9.0,20,9.0,20,9.0,20,14.6,20,0.0,,0.0,,0.0,,810.3,20,813.2,20,816.0,20,813.2,20,0.0,,0.0,,,,,,,,,,74,20,62,20,78,20,71,20,1.8,2.0,20,2.0,20,0.0,20,20,0.0,20,-1,20,,3.0,20,,36.0,20,-1.0,20,500.0,20,5000.0,20,10000.0,20,0.1,20,0.0,,-2.4,20,-1.7,20,-5.7,20,-1.3,20,-6.4,20,-3.9,20,-8.6,20,2.0,20,4.0,20,1.0,20,3.2,20,1319.0,20,17301
2016-01-23T00:00+00:00,68,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,1.0,,0.0,,344.0,20,2.2,20,4.1,20,4.2,20,3.5,20,28.0,20,24.0,20,28.0,20,9.0,20,9.0,20,9.0,20,20.3,20,0.0,,0.0,,0.0,,829.9,20,831.6,20,834.2,20,831.9,20,0.0,,0.0,,,,,,,,,,41,20,83,20,92,20,72,20,0.3,8.0,20,0.0,20,8.0,20,20,-1,20,0.3,20,,3.0,20,,76.0,20,-1.0,20,4500.0,20,3500.0,20,500.0,20,0.0,20,0.0,,-1.7,20,-3.0,20,-3.9,20,-0.3,20,-4.4,20,-2.4,20,,20,3.0,20,5.0,20,5.0,20,7.5,20,1338.0,20,15610
2016-01-23T00:00+00:00,93,1.0,20,2.0,20,2.0,20,8.0,20,10.0,20,10.0,20,93.0,20,0.0,,0.0,,170.0,20,2.2,20,4.0,20,5.8,20,4.0,20,20.0,20,20.0,20,20.0,20,5.0,20,7.0,20,7.0,20,14.9,20,0.0,,0.0,,0.0,,998.1,20,998.0,20,1000.8,20,999.0,20,0.0,,0.0,,,,,,,,,,86,20,86,20,90,20,87,20,1.4,2.0,20,0.0,20,2.0,20,20,-1,20,1.4,20,,1.0,20,,-1.0,20,-1.0,20,10000.0,20,3000.0,20,5000.0,20,0.0,20,0.0,,-11.2,20,-3.7,20,0.7,20,0.7,20,-13.2,20,-6.3,20,-13.0,20,1.0,20,4.0,20,4.0,20,4.5,20,1625.0,20,5609
2016-01-23T00:00+00:00,27,,20,,20,,20,,20,,20,,20,,20,,,,,,20,3.0,20,5.1,20,6.5,20,4.9,20,12.0,20,28.0,20,28.0,20,,20,,20,,20,9.3,20,,,,,,,,20,,20,,20,,20,,,,,,,,,,,,,98,20,100,20,100,20,99,20,2.6,,20,,20,,20,20,-1,20,2.6,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-9.3,20,-2.6,20,0.9,20,2.0,20,-12.0,20,-5.0,20,-12.2,20,1.0,20,3.0,20,2.0,20,2.6,20,2117.0,20,4802
2016-01-23T00:00+00:00,7,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,259.0,20,3.2,20,4.9,20,5.2,20,4.4,20,12.0,20,32.0,20,32.0,20,9.0,20,9.0,20,9.0,20,4.8,20,0.0,,,,0.0,,901.0,20,903.8,20,906.6,20,903.8,20,,,,,,,,,,,,,91,20,75,20,82,20,83,20,0.3,2.0,20,0.0,20,2.0,20,20,-1,20,0.3,20,,3.0,20,,23.0,20,-1.0,20,5000.0,20,10000.0,20,10000.0,20,0.0,20,,,-7.2,20,1.0,20,0.4,20,1.8,20,-11.5,20,-4.9,20,-12.5,20,1.0,20,1.0,20,1.0,20,1.0,20,835.0,20,15501
2016-01-23T00:00+00:00,18,0.0,20,2.0,20,2.0,20,3.0,20,10.0,20,10.0,20,77.0,20,0.0,,0.0,,197.0,20,3.3,20,4.2,20,4.6,20,4.0,20,12.0,20,12.0,20,8.0,20,3.0,20,7.0,20,7.0,20,12.5,20,0.0,,0.0,,0.0,,1011.2,20,1011.4,20,1012.5,20,1011.7,20,0.0,,0.0,,,,,,,,,,78,20,87,20,96,20,87,20,5.1,2.0,20,0.0,20,2.0,20,20,-1,20,3.7,20,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,2000.0,20,2000.0,20,0.9,20,0.0,,-5.1,20,-3.2,20,-3.2,20,-3.1,20,-7.3,20,-5.2,20,-8.6,20,4.0,20,3.0,20,2.0,20,4.5,20,416.0,20,6102
2016-01-23T00:00+00:00,24,2.0,20,2.0,20,2.0,20,10.0,20,6.0,20,5.0,20,70.0,20,0.0,,0.0,,530.0,20,5.8,20,7.1,20,6.3,20,6.4,20,16.0,20,20.0,20,0.0,20,7.0,20,7.0,20,7.0,20,4.8,20,0.0,,0.0,,0.0,,980.2,20,983.0,20,985.2,20,982.8,20,0.0,,0.0,,,,,,,,,,94,20,84,20,99,20,92,20,3.3,1.0,20,1.0,20,1.0,20,20,1.2,20,3.3,20,,3.0,20,,9.0,20,-1.0,20,2000.0,20,15000.0,20,5000.0,20,3.2,20,0.0,,0.2,20,4.6,20,0.6,20,5.3,20,-5.5,20,-0.1,20,-8.5,20,1.0,20,1.0,20,0.0,20,0.6,20,2228.0,20,11115
2016-01-23T00:00+00:00,42,,20,,20,,20,,20,,20,,20,,20,,,,,423.0,20,3.9,20,5.3,20,5.5,20,4.9,20,20.0,20,16.0,20,20.0,20,,20,,20,,20,4.1,20,,,,,,,967.0,20,970.7,20,973.2,20,970.3,20,,,,,,,,,,,,,90,20,83,20,92,20,88,20,3.9,,20,,20,,20,20,-1,20,3.9,20,,,20,,,20,,20,,20,,20,,20,2.4,20,,,-4.8,20,0.7,20,-0.3,20,1.8,20,-9.1,20,-3.7,20,-13.1,20,1.0,20,1.0,20,1.0,20,1.0,20,1617.0,20,11901
2016-01-23T00:00+00:00,44,,20,,20,,20,,20,,20,,20,,20,,,,,228.0,20,2.0,20,4.4,20,6.3,20,4.2,20,24.0,20,28.0,20,24.0,20,,20,,20,,20,15.7,20,,,,,,,941.4,20,940.7,20,942.6,20,941.6,20,,,,,,,,,,,,,90,20,89,20,88,20,89,20,5.0,,20,,20,,20,20,-1,20,2.9,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-12.9,20,-2.8,20,2.1,20,2.2,20,-15.3,20,-6.6,20,-16.3,20,1.0,20,1.0,20,4.0,20,2.6,20,2014.0,20,13120
2016-01-23T00:00+00:00,4,,20,,20,,20,,20,,20,,20,,20,,,,,110.0,20,2.4,20,3.8,20,6.4,20,4.2,20,24.0,20,24.0,20,24.0,20,,20,,20,,20,10.9,20,,,,,,,998.9,20,1000.3,20,1002.3,20,1000.5,20,,,,,,,,,,,,,91,20,94,20,97,20,94,20,6.7,,20,,20,,20,20,-1,20,6.7,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-11.1,20,-5.4,20,1.0,20,1.0,20,-14.1,20,-6.6,20,-14.7,20,1.0,20,2.0,20,2.0,20,2.1,20,2233.0,20,5316
2016-01-23T00:00+00:00,13,,20,,20,,20,,20,,20,,20,,20,,,,,201.0,20,3.1,20,4.3,20,5.7,20,4.4,20,24.0,20,24.0,20,28.0,20,,20,,20,,20,7.8,20,,,,,,,953.4,20,953.4,20,954.9,20,953.9,20,,,,,,,,,,,,,95,20,95,20,98,20,96,20,3.5,,20,,20,,20,20,-1,20,3.4,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-8.3,20,-4.2,20,-0.7,20,-0.1,20,-9.0,20,-4.6,20,-9.7,20,2.0,20,2.0,20,1.0,20,2.1,20,2335.0,20,13702
2016-01-23T00:00+00:00,21,2.0,20,1.0,20,1.0,20,10.0,20,10.0,20,5.0,20,83.0,20,0.0,,0.0,,293.0,20,2.8,20,3.6,20,3.6,20,3.3,20,12.0,20,16.0,20,12.0,20,5.0,20,5.0,20,5.0,20,2.9,20,0.0,,0.0,,0.0,,956.9,20,956.5,20,958.2,20,957.2,20,1.0,,0.0,,,,,,,,,,88,20,74,20,85,20,82,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,1.0,20,,-1.0,20,-1.0,20,8000.0,20,15000.0,20,8000.0,20,1.4,20,0.0,,-8.8,20,-3.0,20,-4.9,20,-0.7,20,-10.8,20,-5.8,20,-11.5,20,1.0,20,1.0,20,1.0,20,1.0,20,936.0,20,21300
2016-01-23T00:00+00:00,28,,20,,20,,20,,20,,20,,20,,20,,,,,454.0,20,5.5,20,4.9,20,4.4,20,4.9,20,20.0,20,24.0,20,20.0,20,,20,,20,,20,10.8,20,,,,,,,849.9,20,853.6,20,856.0,20,853.2,20,,,,,,,,,,,,,89,20,83,20,86,20,86,20,1.1,,20,,20,,20,20,0.0,20,1.1,20,,,20,,,20,,20,,20,,20,,20,0.4,20,,,0.2,20,-0.6,20,-2.4,20,1.6,20,-8.3,20,-3.4,20,-13.7,20,3.0,20,3.0,20,3.0,20,4.5,20,615.0,20,17002
2016-01-23T00:00+00:00,16,,20,,20,,20,,20,,20,,20,,20,,,,,633.0,20,3.2,20,4.3,20,4.3,20,3.9,20,20.0,20,4.0,20,4.0,20,,20,,20,,20,14.1,20,,,,,,,870.8,20,873.5,20,876.2,20,873.5,20,,,,,,,,,,,,,78,20,60,20,70,20,69,20,0.0,,20,,20,,20,20,-1,20,0.0,20,,,20,,,20,,20,,20,,20,,20,3.8,20,,,-5.4,20,2.3,20,0.1,20,3.2,20,-8.4,20,-2.6,20,,20,2.0,20,3.0,20,4.0,20,4.5,20,1358.0,20,14802
2016-01-23T00:00+00:00,25,0.0,20,2.0,20,1.0,20,3.0,20,10.0,20,10.0,20,77.0,20,0.0,,0.0,,241.0,20,2.7,20,5.0,20,5.4,20,4.4,20,32.0,20,24.0,20,24.0,20,9.0,20,9.0,20,9.0,20,8.6,20,0.0,,0.0,,0.0,,905.7,20,906.4,20,908.1,20,906.7,20,0.0,,0.0,,,,,,,,,,81,20,88,20,86,20,85,20,3.0,2.0,20,0.0,20,2.0,20,20,-1,20,2.2,20,,3.0,20,,12.0,20,-1.0,20,20000.0,20,5000.0,20,10000.0,20,0.1,20,0.0,,-8.2,20,-0.9,20,0.3,20,0.6,20,-10.4,20,-4.9,20,-9.3,20,1.0,20,2.0,20,1.0,20,1.5,20,1752.0,20,13515
2016-01-23T00:00+00:00,83,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,,,,,253.0,20,3.3,20,5.6,20,5.8,20,4.9,20,,20,,20,,20,7.0,20,7.0,20,7.0,20,,20,,,0.0,,,,914.0,20,917.3,20,920.1,20,917.1,20,0.0,,0.0,,,,,,,,,,90,20,79,20,88,20,86,20,2.4,2.0,20,0.0,20,2.0,20,20,-1,20,2.1,20,,3.0,20,,35.0,20,-1.0,20,5000.0,20,10000.0,20,5000.0,20,0.0,20,0.0,,-7.0,20,2.1,20,1.0,20,2.1,20,-12.7,20,-5.3,20,-2.4,20,,20,,20,,20,,20,,20,12302
2016-01-23T00:00+00:00,60,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,124.0,20,4.3,20,7.4,20,7.2,20,6.3,20,4.0,20,24.0,20,28.0,20,7.0,20,7.0,20,7.0,20,11.9,20,0.0,,0.0,,0.0,,968.5,20,972.5,20,975.8,20,972.3,20,0.0,,0.0,,,,,,,,,,93,20,93,20,95,20,94,20,5.2,5.0,20,0.0,20,5.0,20,20,-1,20,5.2,20,,3.0,20,,10.0,20,-1.0,20,1000.0,20,5000.0,20,2000.0,20,0.0,20,0.0,,-3.7,20,3.6,20,3.0,20,3.7,20,-9.5,20,-2.9,20,-8.7,20,1.0,20,3.0,20,2.0,20,2.6,20,1012.0,20,6415
2016-01-23T00:00+00:00,3,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,180.0,20,2.8,20,4.6,20,6.3,20,4.6,20,12.0,20,28.0,20,28.0,20,9.0,20,9.0,20,9.0,20,14.6,20,0.0,,0.0,,0.0,,954.9,20,956.0,20,958.9,20,956.6,20,0.0,,1.0,,,,,,,,,,96,20,95,20,94,20,95,20,4.0,5.0,20,0.0,20,2.0,20,20,-1,20,3.9,20,,3.0,20,,8.0,20,-1.0,20,3000.0,20,2000.0,20,6000.0,20,0.0,20,0.0,,-9.7,20,-3.2,20,1.2,20,1.3,20,-11.6,20,-5.2,20,-13.9,20,2.0,20,1.0,20,3.0,20,2.6,20,1710.0,20,1906
2016-01-23T00:00+00:00,51,1.0,20,2.0,20,2.0,20,6.0,20,10.0,20,10.0,20,87.0,20,0.0,,0.0,,163.0,20,2.3,20,3.9,20,4.3,20,3.5,20,20.0,20,16.0,20,20.0,20,5.0,20,9.0,20,9.0,20,13.7,20,0.0,,0.0,,0.0,,1009.8,20,1009.9,20,1011.2,20,1010.3,20,0.0,,0.0,,,,,,,,,,89,20,90,20,94,20,91,20,4.4,5.0,20,0.0,20,2.0,20,20,-1,20,4.4,20,,1.0,20,,-1.0,20,-1.0,20,8000.0,20,3000.0,20,3800.0,20,0.1,20,0.0,,-11.4,20,-4.7,20,-3.8,20,-3.8,20,-12.0,20,-7.9,20,-13.3,20,1.0,20,1.0,20,1.0,20,1.0,20,2317.0,20,4081
2016-01-23T00:00+00:00,6,2.0,20,1.0,20,0.0,20,10.0,20,5.0,20,2.0,20,57.0,20,0.0,,0.0,,230.0,20,3.0,20,3.5,20,3.2,20,3.2,20,0.0,20,12.0,20,24.0,20,7.0,20,7.0,20,7.0,20,5.6,20,0.0,,0.0,,0.0,,921.1,20,921.4,20,923.6,20,922.0,20,1.0,,0.0,,,,,,,,,,89,20,79,20,78,20,82,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,3.0,20,,3.0,20,-1.0,20,8000.0,20,25000.0,20,10000.0,20,0.0,20,0.0,,-8.0,20,-4.4,20,-5.4,20,-3.0,20,-12.7,20,-7.9,20,-14.4,20,0.0,20,1.0,20,1.0,20,0.6,20,1253.0,20,20002
2016-01-23T00:00+00:00,19,2.0,20,1.0,20,1.0,20,2.0,20,2.0,20,3.0,20,23.0,20,0.0,,0.0,,,20,3.1,20,3.7,20,3.8,20,3.5,20,0.0,20,16.0,20,32.0,20,3.0,20,3.0,20,3.0,20,3.3,20,0.0,,0.0,,0.0,,956.2,20,955.2,20,957.1,20,956.2,20,0.0,,1.0,,,,,,,,,,97,20,55,20,78,20,77,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,40000.0,20,5000.0,20,4.4,20,0.0,,-8.7,20,1.3,20,-3.2,20,2.8,20,-11.4,20,-4.3,20,,20,0.0,20,1.0,20,1.0,20,0.6,20,1320.0,20,19700
2016-01-23T00:00+00:00,1,1.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,146.0,20,2.1,20,3.3,20,4.5,20,3.3,20,4.0,20,8.0,20,0.0,20,5.0,20,7.0,20,7.0,20,8.5,20,0.0,,0.0,,0.0,,937.8,20,937.3,20,938.7,20,937.9,20,1.0,,0.0,,,,,,,,,,95,20,96,20,99,20,97,20,5.0,5.0,20,0.0,20,2.0,20,20,-1,20,4.6,20,,1.0,20,,-1.0,20,-1.0,20,4000.0,20,500.0,20,1500.0,20,0.0,20,0.0,,-13.5,20,-7.8,20,-4.0,20,-3.4,20,-14.3,20,-8.9,20,-17.1,20,1.0,20,1.0,20,0.0,20,0.6,20,2302.0,20,10200
2016-01-23T00:00+00:00,2,2.0,20,2.0,20,2.0,20,9.0,20,10.0,20,9.0,20,93.0,20,0.0,,0.0,,246.0,20,2.0,20,3.7,20,6.2,20,4.0,20,4.0,20,4.0,20,20.0,20,9.0,20,9.0,20,7.0,20,12.9,20,0.0,,0.0,,1.0,,953.6,20,953.8,20,956.2,20,954.5,20,0.0,,0.0,,,,,,,,,,88,20,92,20,79,20,86,20,3.8,5.0,20,0.0,20,5.0,20,20,-1,20,3.7,20,,3.0,20,,4.0,20,-1.0,20,25000.0,20,4500.0,20,15000.0,20,0.0,20,0.0,,-12.7,20,-5.8,20,3.5,20,4.4,20,-17.1,20,-6.4,20,-19.8,20,1.0,20,1.0,20,3.0,20,2.1,20,2327.0,20,9801
2016-01-23T00:00+00:00,5,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,,20,2.5,20,5.9,20,6.2,20,4.9,20,0.0,20,20.0,20,24.0,20,9.0,20,9.0,20,7.0,20,8.8,20,0.0,,0.0,,1.0,,941.6,20,943.2,20,946.3,20,943.7,20,0.0,,0.0,,,,,,,,,,87,20,92,20,92,20,90,20,17.9,5.0,20,0.0,20,5.0,20,20,-1,20,13.5,20,,3.0,20,,35.0,20,-1.0,20,500.0,20,1000.0,20,100.0,20,0.0,20,0.0,,-9.9,20,0.6,20,1.3,20,2.4,20,-12.0,20,-4.8,20,,20,0.0,20,1.0,20,2.0,20,1.0,20,1731.0,20,9643
2016-01-23T00:00+00:00,37,0.0,20,2.0,20,1.0,20,8.0,20,10.0,20,10.0,20,93.0,20,0.0,,0.0,,184.0,20,2.5,20,3.5,20,4.0,20,3.3,20,24.0,20,16.0,20,16.0,20,3.0,20,8.0,20,9.0,20,10.9,20,0.0,,0.0,,0.0,,999.8,20,1000.1,20,1001.3,20,1000.4,20,0.0,,1.0,,,,,,,,,,89,20,87,20,93,20,90,20,1.8,5.0,20,0.0,20,2.0,20,20,-1,20,1.8,20,,0.0,20,,-1.0,20,-1.0,20,4000.0,20,1200.0,20,4000.0,20,0.0,20,0.0,,-10.4,20,-5.6,20,-4.6,20,-4.6,20,-11.8,20,-8.2,20,-14.2,20,1.0,20,1.0,20,1.0,20,1.0,20,2351.0,20,2207
2016-01-23T00:00+00:00,20,,20,,20,,20,,20,,20,,20,,20,,,,,290.0,20,3.9,20,6.1,20,5.8,20,5.3,20,0.0,20,4.0,20,0.0,20,,20,,20,,20,4.4,20,,,,,,,914.8,20,918.8,20,921.4,20,918.3,20,,,,,,,,,,,,,90,20,84,20,95,20,90,20,2.7,,20,,20,,20,20,0.6,20,2.7,20,,,20,,,20,,20,,20,,20,,20,0.3,20,,,-4.5,20,2.5,20,-0.1,20,3.1,20,-13.6,20,-5.3,20,,20,0.0,20,1.0,20,0.0,20,0.2,20,828.0,20,11603
2016-01-23T00:00+00:00,71,2.0,20,2.0,20,2.0,20,10.0,20,7.0,20,4.0,20,70.0,20,0.0,,0.0,,339.0,20,3.0,20,4.1,20,4.5,20,3.9,20,8.0,20,20.0,20,16.0,20,6.0,20,6.0,20,6.0,20,7.4,20,0.0,,0.0,,0.0,,906.7,20,907.3,20,909.0,20,907.7,20,1.0,,0.0,,,,,,,,,,92,20,77,20,79,20,83,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,2.0,20,,2.0,20,-1.0,20,10000.0,20,20000.0,20,30000.0,20,1.0,20,0.0,,-8.3,20,-1.9,20,-0.9,20,-0.3,20,-9.4,20,-4.9,20,-12.6,20,1.0,20,1.0,20,1.0,20,1.0,20,2124.0,20,18805
2016-01-23T00:00+00:00,43,,20,,20,,20,,20,,20,,20,,20,,,,,428.0,20,2.8,20,4.0,20,3.6,20,3.5,20,4.0,20,24.0,20,24.0,20,,20,,20,,20,15.5,20,,,,,,,872.1,20,874.8,20,876.6,20,874.5,20,,,,,,,,,,,,,67,20,57,20,53,20,59,20,0.1,,20,,20,,20,20,-1,20,0.1,20,,,20,,16.0,20,,20,,20,,20,,20,1.6,20,,,-4.9,20,1.8,20,1.3,20,4.4,20,-10.4,20,-3.0,20,-12.5,20,1.0,20,1.0,20,2.0,20,1.5,20,1849.0,20,15344
2016-01-23T00:00+00:00,15,,20,,20,,20,,20,,20,,20,,20,,,,,455.0,20,6.4,20,8.0,20,6.5,20,7.0,20,16.0,20,0.0,20,12.0,20,,20,,20,,20,8.9,20,,,,,,,980.2,20,983.1,20,984.8,20,982.7,20,,,,,,,,,,,,,95,20,86,20,100,20,94,20,2.4,,20,,20,,20,20,3.6,20,2.4,20,,,20,,,20,,20,,20,,20,,20,2.3,20,,,1.4,20,6.0,20,0.8,20,6.1,20,-3.3,20,1.4,20,-7.6,20,3.0,20,0.0,20,1.0,20,1.5,20,554.0,20,11104
2016-01-24T00:00+00:00,8,1.0,20,0.0,20,1.0,20,5.0,20,2.0,20,10.0,20,57.0,20,0.0,,0.0,,489.0,20,2.8,20,5.8,20,5.0,20,4.5,20,32.0,20,0.0,20,28.0,20,6.0,20,5.0,20,5.0,20,2.7,20,0.0,,0.0,,0.0,,1001.2,20,1000.7,20,1001.0,20,1001.0,20,0.0,,0.0,,,,,,,,,,92,20,76,20,93,20,87,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,2.0,20,,1.0,20,1.0,20,1500.0,20,3500.0,20,3500.0,20,4.1,20,0.0,,-9.4,20,3.2,20,-1.8,20,4.3,20,-9.5,20,-2.6,20,,20,1.0,20,0.0,20,1.0,20,0.6,20,1259.0,20,19204
